Date,Close
2023-01-03,162.3800048828125
2023-01-04,163.69000244140625
2023-01-05,163.49000549316406
2023-01-06,166.5500030517578
2023-01-09,161.66000366210938
2023-01-10,159.63999938964844
2023-01-11,157.1699981689453
2023-01-12,152.22000122070312
2023-01-13,153.60000610351562
2023-01-17,152.8300018310547
2023-01-18,149.1999969482422
2023-01-19,148.7100067138672
2023-01-20,149.58999633789062
2023-01-23,148.5500030517578
2023-01-24,147.69000244140625
2023-01-25,147.7899932861328
2023-01-26,147.39999389648438
2023-01-27,146.27999877929688
2023-01-30,145.64999389648438
2023-01-31,147.75
2023-02-01,146.60000610351562
2023-02-02,144.83999633789062
2023-02-03,145.1999969482422
2023-02-06,145.02000427246094
2023-02-07,145.13999938964844
2023-02-08,144.61000061035156
2023-02-09,148.6999969482422
2023-02-10,152.0500030517578
2023-02-13,153.72999572753906
2023-02-14,152.58999633789062
2023-02-15,151.05999755859375
2023-02-16,149.52999877929688
2023-02-17,151.30999755859375
2023-02-21,152.0
2023-02-22,150.6699981689453
2023-02-23,152.07000732421875
2023-02-24,152.7100067138672
2023-02-27,154.27999877929688
2023-02-28,153.89999389648438
2023-03-01,155.27000427246094
2023-03-02,154.3800048828125
2023-03-03,156.05999755859375
2023-03-06,155.27999877929688
2023-03-07,152.92999267578125
2023-03-08,149.60000610351562
2023-03-09,147.35000610351562
2023-03-10,149.7100067138672
2023-03-13,151.9499969482422
2023-03-14,153.85000610351562
2023-03-15,154.05999755859375
2023-03-16,155.3000030517578
2023-03-17,154.22000122070312
2023-03-20,156.1199951171875
2023-03-21,156.77000427246094
2023-03-22,153.6699981689453
2023-03-23,155.3000030517578
2023-03-24,158.02000427246094
2023-03-27,157.5399932861328
2023-03-28,158.25
2023-03-29,158.0
2023-03-30,157.9199981689453
2023-03-31,159.3699951171875
2023-04-03,160.4199981689453
2023-04-04,159.77999877929688
2023-04-05,160.8000030517578
2023-04-06,161.5500030517578
2023-04-10,161.27999877929688
2023-04-11,161.3800048828125
2023-04-12,162.36000061035156
2023-04-13,162.69000244140625
2023-04-14,161.58999633789062
2023-04-17,161.17999267578125
2023-04-18,159.58999633789062
2023-04-19,161.2100067138672
2023-04-20,161.74000549316406
2023-04-21,162.41000366210938
2023-04-24,164.0800018310547
2023-04-25,164.89999389648438
2023-04-26,161.8000030517578
2023-04-27,148.8699951171875
2023-04-28,151.1199951171875
2023-05-01,153.7100067138672
2023-05-02,151.6199951171875
2023-05-03,149.25
2023-05-04,147.36000061035156
2023-05-05,148.02999877929688
2023-05-08,147.4499969482422
2023-05-09,146.8300018310547
