Date,Close
2023-01-03,178.19000244140625
2023-01-04,180.1300048828125
2023-01-05,178.8000030517578
2023-01-06,180.25
2023-01-09,175.5800018310547
2023-01-10,175.16000366210938
2023-01-11,174.8800048828125
2023-01-12,174.0
2023-01-13,173.42999267578125
2023-01-17,172.36000061035156
2023-01-18,169.75999450683594
2023-01-19,169.52999877929688
2023-01-20,168.74000549316406
2023-01-23,168.30999755859375
2023-01-24,168.30999755859375
2023-01-25,169.50999450683594
2023-01-26,168.88999938964844
2023-01-27,168.22999572753906
2023-01-30,162.0
2023-01-31,163.4199981689453
2023-02-01,164.9199981689453
2023-02-02,165.5399932861328
2023-02-03,164.61000061035156
2023-02-06,163.36000061035156
2023-02-07,163.39999389648438
2023-02-08,163.61000061035156
2023-02-09,161.39999389648438
2023-02-10,162.14999389648438
2023-02-13,162.75
2023-02-14,162.0399932861328
2023-02-15,159.3699951171875
2023-02-16,158.24000549316406
2023-02-17,160.38999938964844
2023-02-21,158.0
2023-02-22,157.77999877929688
2023-02-23,157.72999572753906
2023-02-24,155.97000122070312
2023-02-27,155.6300048828125
2023-02-28,153.25999450683594
2023-03-01,152.57000732421875
2023-03-02,152.4499969482422
2023-03-03,154.02000427246094
2023-03-06,155.55999755859375
2023-03-07,154.08999633789062
2023-03-08,152.9600067138672
2023-03-09,151.24000549316406
2023-03-10,151.61000061035156
2023-03-13,153.05999755859375
2023-03-14,153.9199981689453
2023-03-15,154.35000610351562
2023-03-16,154.02999877929688
2023-03-17,152.3800048828125
2023-03-20,153.88999938964844
2023-03-21,153.88999938964844
2023-03-22,151.0500030517578
2023-03-23,151.1300048828125
2023-03-24,152.64999389648438
2023-03-27,153.3000030517578
2023-03-28,151.82000732421875
2023-03-29,153.30999755859375
2023-03-30,153.42999267578125
2023-03-31,155.0
2023-04-03,156.85000610351562
2023-04-04,158.49000549316406
2023-04-05,165.61000061035156
2023-04-06,165.14999389648438
2023-04-10,164.32000732421875
2023-04-11,164.27000427246094
2023-04-12,163.9199981689453
2023-04-13,166.11000061035156
2023-04-14,165.83999633789062
2023-04-17,165.6699981689453
2023-04-18,161.00999450683594
2023-04-19,162.52999877929688
2023-04-20,163.5800018310547
2023-04-21,162.69000244140625
2023-04-24,163.67999267578125
2023-04-25,165.17999267578125
2023-04-26,162.6199951171875
2023-04-27,163.0
2023-04-28,163.6999969482422
2023-05-01,163.60000610351562
2023-05-02,165.02999877929688
2023-05-03,162.8699951171875
2023-05-04,162.1300048828125
2023-05-05,162.67999267578125
2023-05-08,162.30999755859375
2023-05-09,161.0500030517578
2023-05-10,161.64999389648438
2023-05-11,160.99000549316406
2023-05-12,160.77999877929688
2023-05-15,159.5500030517578
2023-05-16,159.33999633789062
2023-05-17,158.99000549316406
2023-05-18,158.47999572753906
2023-05-19,158.91000366210938
2023-05-22,156.8699951171875
2023-05-23,156.80999755859375
2023-05-24,156.66000366210938
2023-05-25,154.41000366210938
2023-05-26,154.35000610351562
2023-05-30,154.3699951171875
2023-05-31,155.05999755859375
2023-06-01,154.5399932861328
2023-06-02,156.97000122070312
2023-06-05,158.32000732421875
2023-06-06,158.17999267578125
2023-06-07,158.52000427246094
2023-06-08,160.25999450683594
2023-06-09,160.00999450683594
2023-06-12,159.89999389648438
2023-06-13,160.74000549316406
2023-06-14,161.55999755859375
2023-06-15,163.72999572753906
2023-06-16,164.22999572753906
2023-06-20,164.1300048828125
2023-06-21,163.8800048828125
2023-06-22,165.6199951171875
2023-06-23,165.47999572753906
2023-06-26,163.6300048828125
2023-06-27,163.2899932861328
2023-06-28,162.9600067138672
2023-06-29,164.10000610351562
2023-06-30,165.52000427246094
2023-07-03,163.35000610351562
2023-07-05,162.80999755859375
2023-07-06,161.60000610351562
2023-07-07,159.25
2023-07-10,159.50999450683594
2023-07-11,158.6300048828125
2023-07-12,158.0800018310547
2023-07-13,158.80999755859375
2023-07-14,159.8699951171875
2023-07-17,159.07000732421875
2023-07-18,159.05999755859375
2023-07-19,158.74000549316406
2023-07-20,168.3800048828125
2023-07-21,170.19000244140625
2023-07-24,171.0800018310547
2023-07-25,172.38999938964844
2023-07-26,172.72000122070312
2023-07-27,173.69000244140625
2023-07-28,174.47999572753906
2023-07-31,167.52999877929688
2023-08-01,168.88999938964844
2023-08-02,169.91000366210938
2023-08-03,170.63999938964844
2023-08-04,169.0399932861328
2023-08-07,173.10000610351562
2023-08-08,173.17999267578125
2023-08-09,173.07000732421875
2023-08-10,172.1699981689453
2023-08-11,173.85000610351562
2023-08-14,173.44000244140625
2023-08-15,172.94000244140625
2023-08-16,172.38999938964844
2023-08-17,174.00999450683594
2023-08-18,172.49000549316406
2023-08-21,167.35000610351562
2023-08-22,166.02000427246094
2023-08-23,164.52999877929688
2023-08-24,165.08999633789062
2023-08-25,166.25
2023-08-28,164.2899932861328
2023-08-29,164.30999755859375
2023-08-30,163.72999572753906
2023-08-31,161.67999267578125
2023-09-01,160.47999572753906
2023-09-05,160.67999267578125
2023-09-06,158.00999450683594
2023-09-07,160.02999877929688
2023-09-08,160.55999755859375
2023-09-11,162.66000366210938
2023-09-12,163.5800018310547
2023-09-13,163.99000549316406
2023-09-14,163.74000549316406
2023-09-15,161.4499969482422
2023-09-18,162.47000122070312
2023-09-19,162.1999969482422
2023-09-20,162.91000366210938
2023-09-21,161.66000366210938
2023-09-22,160.5
2023-09-25,160.25999450683594
2023-09-26,159.02000427246094
2023-09-27,157.11000061035156
2023-09-28,156.8800048828125
2023-09-29,155.75
2023-10-02,155.14999389648438
2023-10-03,155.33999633789062
2023-10-04,155.52000427246094
2023-10-05,157.13999938964844
2023-10-06,157.63999938964844
2023-10-09,158.5399932861328
2023-10-10,158.36000061035156
2023-10-11,156.17999267578125
2023-10-12,156.3300018310547
2023-10-13,156.85000610351562
2023-10-16,157.52999877929688
2023-10-17,156.08999633789062
2023-10-18,152.72999572753906
2023-10-19,152.32000732421875
2023-10-20,153.0
2023-10-23,151.38999938964844
2023-10-24,151.22999572753906
2023-10-25,151.57000732421875
2023-10-26,149.0
2023-10-27,145.60000610351562
2023-10-30,147.02999877929688
2023-10-31,148.33999633789062
2023-11-01,148.69000244140625
2023-11-02,150.24000549316406
2023-11-03,151.33999633789062
2023-11-06,151.6999969482422
2023-11-07,150.89999389648438
2023-11-08,150.35000610351562
2023-11-09,147.4199981689453
2023-11-10,147.25
2023-11-13,147.6300048828125
2023-11-14,147.66000366210938
