Date,Close
2023-01-03,14.3149995803833
2023-01-04,14.74899959564209
2023-01-05,14.265000343322754
2023-01-06,14.859000205993652
2023-01-09,15.628000259399414
2023-01-10,15.909000396728516
2023-01-11,16.000999450683594
2023-01-12,16.51099967956543
2023-01-13,16.89900016784668
2023-01-17,17.70199966430664
2023-01-18,17.37700080871582
2023-01-19,16.764999389648438
2023-01-20,17.839000701904297
2023-01-23,19.19300079345703
2023-01-24,19.264999389648438
2023-01-25,19.322999954223633
2023-01-26,19.802000045776367
2023-01-27,20.364999771118164
2023-01-30,19.16200065612793
2023-01-31,19.53700065612793
2023-02-01,20.94300079345703
2023-02-02,21.708999633789062
2023-02-03,21.100000381469727
2023-02-06,21.089000701904297
2023-02-07,22.17300033569336
2023-02-08,22.204999923706055
2023-02-09,22.336999893188477
2023-02-10,21.264999389648438
2023-02-13,21.788000106811523
2023-02-14,22.97100067138672
2023-02-15,22.763999938964844
2023-02-16,22.00200080871582
2023-02-17,21.38800048828125
2023-02-21,20.655000686645508
2023-02-22,20.753999710083008
2023-02-23,23.663999557495117
2023-02-24,23.285999298095703
2023-02-27,23.500999450683594
2023-02-28,23.215999603271484
2023-03-01,22.697999954223633
2023-03-02,23.31399917602539
2023-03-03,23.889999389648438
2023-03-06,23.554000854492188
2023-03-07,23.288000106811523
2023-03-08,24.180999755859375
2023-03-09,23.43600082397461
2023-03-10,22.96500015258789
2023-03-13,22.965999603271484
2023-03-14,24.062999725341797
2023-03-15,24.22800064086914
2023-03-16,25.541000366210938
2023-03-17,25.725000381469727
2023-03-20,25.899999618530273
2023-03-21,26.198999404907227
2023-03-22,26.468000411987305
2023-03-23,27.19099998474121
2023-03-24,26.77899932861328
2023-03-27,26.5310001373291
2023-03-28,26.40999984741211
2023-03-29,26.983999252319336
2023-03-30,27.382999420166016
2023-03-31,27.777000427246094
2023-04-03,27.96500015258789
2023-04-04,27.452999114990234
2023-04-05,26.881000518798828
2023-04-06,27.03700065612793
2023-04-10,27.57900047302246
